Month,Peak Players,#Gain In Players,% Gain in Players,Average # of Players,Avg % Gain of Players,Twitch Peak Viewers,YearMonth,date,price,volume,elasticity,percent_change_7_days,percent_change_1_day,US_Holiday,item_name
February 2022,"997,730","+5,275",+0.5%,-,-,"1,018,506",2022-02,2022-02-22,40.722,90.0,0.2653579681132588,-1.494920174165462,-0.25473962670846817,False,AWP | Neo-Noir (Factory New)
February 2022,"997,730","+5,275",+0.5%,-,-,"1,018,506",2022-02,2022-02-23,40.882,92.0,-2.880996451740842,-1.4535374231650031,0.3929080104120539,False,AWP | Neo-Noir (Factory New)
February 2022,"997,730","+5,275",+0.5%,-,-,"1,018,506",2022-02,2022-02-24,40.302,103.0,-6.418389504100246,-3.371055912534763,-1.4187172838902167,False,AWP | Neo-Noir (Factory New)
February 2022,"997,730","+5,275",+0.5%,-,-,"1,018,506",2022-02,2022-02-25,40.505,103.0,-8.129151544678818,-3.467588179218299,0.5036970869932087,False,AWP | Neo-Noir (Factory New)
February 2022,"997,730","+5,275",+0.5%,-,-,"1,018,506",2022-02,2022-02-26,40.405,98.0,-4.13763553506725,-1.8748330378609381,-0.24688310085175016,False,AWP | Neo-Noir (Factory New)
February 2022,"997,730","+5,275",+0.5%,-,-,"1,018,506",2022-02,2022-02-27,41.19,86.0,24.82129711393012,0.33860320089643564,1.9428288578146184,False,AWP | Neo-Noir (Factory New)
February 2022,"997,730","+5,275",+0.5%,-,-,"1,018,506",2022-02,2022-02-28,41.175,99.0,-34.02025723251309,0.8548474011659155,-0.03641660597232477,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-01,41.941,111.0,1.7968168284852586,2.978295030445887,2.4300297953402152,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-02,41.67,96.0,0.4103436165762049,3.204874182682792,-0.6461457762094389,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-03,41.69,94.0,0.19802420546890728,3.6445902943516337,0.04799616030716587,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-04,42.65,84.0,-0.6824208449494906,7.292898291866874,2.3027104821300095,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-05,43.511,94.0,0.18900002288626427,7.874054791124338,2.018757327080901,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-06,42.939,77.0,-1.2085313501673498,6.789524733268664,-1.3146100985957636,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-07,42.868,71.0,-1.7702834549336,4.693987202657168,-0.16535084654975188,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-08,44.636,82.0,-0.5597371282759119,6.425693235735914,4.124288513576562,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-09,42.81,71.0,-1.8568948665628757,2.735781137509001,-4.090868357379694,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-10,43.599,63.0,-2.286098681167392,4.579035739985605,1.8430273300630562,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-11,41.491,64.0,-3.9911713132965594,-2.717467760844077,-4.834973279203645,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-12,42.563,89.0,0.1987426840736682,-2.1787593941761862,2.5836928490516082,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-13,43.075,66.0,-2.3707351158602896,0.316728382123484,1.2029227263115863,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-14,42.474,78.0,-1.2395832894165493,-0.9191004945413954,-1.3952408589669325,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-15,42.322,89.0,0.2568117719714625,-5.1841562864055915,-0.3578659886047792,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-16,42.616,88.0,0.09658992986036903,-0.45316514832983557,0.6946741647370089,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-17,43.909,91.0,0.3538379045916375,0.7110254822358364,3.0340717101558083,True,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-18,43.625,80.0,-0.8578612609390787,5.143284085705335,-0.6467922293834952,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-19,42.436,68.0,-3.2634344024083255,-0.2983812231280747,-2.7255014326647564,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-20,41.983,72.0,-3.2044632681670997,-2.5351131746953124,-1.0674898670939836,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-21,40.874,100.0,6.486519619722888,-3.7670104063662344,-2.6415453874187045,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-22,41.452,86.0,-0.4735274420182649,-2.055668446670773,1.4141018740519544,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-23,40.944,94.0,3.9508052098191553,-3.9234090482447836,-1.2255138473414928,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-24,40.51,79.0,-13.97529301561467,-7.741009815755315,-1.0599843688941104,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-25,40.32,79.0,165.33863456529988,-7.57593123209169,-0.4690199950629418,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-26,39.339,84.0,0.9987436314547508,-7.298048826468097,-2.4330357142857184,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-27,39.582,81.0,2.6990785175543115,-5.718981492508864,0.6177076183939655,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-28,39.12,112.0,-8.441061686927181,-4.291236482849746,-1.1671972108534265,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-29,39.157,128.0,-13.350305419840986,-5.5365241725369145,0.09458077709611205,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-30,38.765,99.0,-3.0074941897056893,-5.32190308714342,-1.0010981433715451,False,AWP | Neo-Noir (Factory New)
January 2022,"992,455","+41,869",+4.4%,-,-,"436,283",2022-01,2022-01-31,39.152,97.0,-3.007373300723607,-3.352258701555164,0.9983232297175298,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-01,36.33,89.0,-19.46789404856572,4.297648781328051,4.36955959665604,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-02,37.105,82.0,-6.20350690658568,7.556959823757897,2.133223231489124,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-03,37.677,104.0,1.4093249274644228,7.765574051827687,1.541571216817148,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-04,38.854,99.0,0.10527556951138915,8.88353323618429,3.1239217559784476,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-05,39.883,92.0,-0.6473005517160909,12.387634908558065,2.648375971585946,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-06,40.25,63.0,-3.3004726515763445,13.425012681057327,0.9201915603139115,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-07,42.148,77.0,-1.3255929354430904,21.083627797408734,4.715527950310567,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-08,40.088,89.0,-0.8534628946538658,10.344068263143416,-4.887539147765024,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-09,39.975,80.0,-1.8334182288728915,7.734806629834267,-0.28187986429854206,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-10,40.13,84.0,-1.3364967549439817,6.510603285824251,0.38774233896185395,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-11,40.626,81.0,-1.4761052079134096,4.560662994801047,1.235983055071007,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-12,39.25,94.0,-0.4219967515455596,-1.5871423914951297,-3.386993550927972,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-13,38.625,63.0,-6.443969514514843,-4.037267080745342,-1.5923566878980893,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-14,39.588,63.0,-4.337885058387961,-6.073835057416727,2.493203883495148,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-15,37.377,111.0,8.075682615833266,-6.762622231091594,-5.585025765383446,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-16,37.59,101.0,1.7912928905298944,-5.966228893058156,0.5698691708804906,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-17,39.487,85.0,-1.6045532849986097,-1.6022925492150526,5.046554934823087,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-18,38.794,84.0,-2.3176778057055305,-4.509427460247135,-1.7550079773090002,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-19,39.161,83.0,-2.1356145101387822,-0.22675159235668443,0.9460225808114773,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-20,39.493,72.0,-3.4042353315159497,2.247249190938517,0.8477822323229762,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-21,38.924,67.0,-5.208040355382933,-1.677275942204712,-1.440761653964,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-22,37.834,109.0,6.841025417637609,1.2226770473820818,-2.800328845956213,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-23,38.982,94.0,0.07723345424603968,3.7031125299281613,3.0343077655019193,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-24,39.345,112.0,3.1898071395402474,-0.35961202421050725,0.9311990149299666,True,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-25,40.728,125.0,3.479188117947955,4.985307006238091,3.51505909264202,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-26,40.376,95.0,0.16222607247821588,3.102576542989189,-0.8642702808878509,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-27,40.224,102.0,1.14165092524536,1.8509609297850111,-0.37646126411729997,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-28,39.751,74.0,-3.288572151081884,2.124653170280542,-1.1759148766905305,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-29,40.335,85.0,-1.060919479665861,6.610456203414911,1.4691454303036482,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-30,40.209,74.0,-2.762149172864765,3.147606587655851,-0.3123837857939697,False,AWP | Neo-Noir (Factory New)
December 2021,"950,586","+6,256",+0.7%,-,-,"506,169",2021-12,2021-12-31,40.946,101.0,1.1164671129780666,4.069132037107635,1.832922977442848,True,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-01,37.248,116.0,-26.09950436002111,6.761443434893503,1.6871416871416733,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-02,37.088,88.0,15.23801975216441,6.168951993816738,-0.4295532646048018,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-03,37.018,106.0,-6.25176979353905,4.2466910729372085,-0.18874029335634243,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-04,37.845,91.0,-6.258530963348252,7.900439071677029,2.2340483008266196,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-05,37.202,102.0,22.20673389953075,3.635401287015627,-1.6990355397014156,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-06,37.264,114.0,33.63549183485421,0.6727002566527146,0.166657706574928,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-07,36.631,114.0,-9.381345250088266,0.002730002729996367,-1.6986904250751464,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-08,34.261,111.0,-1.017617111424377,-8.019222508591053,-6.469929840845179,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-09,34.723,86.0,2.83750981777098,-6.3767256255392635,1.3484720235836554,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-10,34.09,129.0,-3.277214445517723,-7.909665568101996,-1.8229991648186954,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-11,33.964,112.0,-0.983343589958916,-10.254987448804334,-0.36960985626284765,True,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-12,34.462,98.0,1.164506153349833,-7.365195419601084,1.466258391237795,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-13,35.312,113.0,-2.288514305469973,-5.238299699441834,2.4664848238639494,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-14,35.919,89.0,11.751998493399444,-1.943708880456453,1.7189623923878552,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-15,35.872,79.0,19.629811827555866,4.702139458859919,-0.13084996798351026,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-16,35.784,72.0,23.24440329995717,3.0556115543011835,-0.24531668153434705,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-17,35.981,86.0,26.74389061107135,5.5470812555001405,0.5505253744690441,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-18,36.3,75.0,-79.98198536050766,6.877870686609347,0.886579027820226,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-19,36.385,86.0,-24.711877083539463,5.580059195635757,0.23415977961432746,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-20,36.145,97.0,-35.47991994925301,2.358971454463088,-0.6596124776693553,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-21,35.93,91.0,18.876571791377547,0.03062446059189506,-0.594826393692083,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-22,35.135,68.0,11.228281145578213,-2.054527207850139,-2.212635680489846,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-23,36.723,72.0,-19.130676949615975,2.6240778001341383,4.519709691191124,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-24,34.833,109.0,-2.683927457621646,-3.19057280231234,-5.146638346540318,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-25,34.498,104.0,-1.0199907753464077,-4.964187327823691,-0.9617316912123586,True,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-26,34.962,100.0,-0.17996643478126614,-3.9109523155146206,1.3450055075656726,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-27,35.684,94.0,3.666012425168192,-1.275418453451392,2.0650992506149364,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-28,35.487,91.0,3.9882067008698603,-1.232952964096849,-0.5520681537944054,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-29,35.486,84.0,7.560982537807846,0.9990038423224679,-0.0028179333277109217,False,AWP | Neo-Noir (Factory New)
November 2021,"944,330","+78,300",+9.0%,-,-,"1,963,331",2021-11,2021-11-30,34.809,117.0,-5.022972354690166,-5.211992484274164,-1.907794623231696,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-01,36.563,101.0,-1.3254419623623808,6.731470940245803,3.1774698761181956,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-02,36.323,104.0,-1.5858763509885923,2.373101096361429,-0.6564012799825014,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-03,36.633,112.0,-2.8547347931161564,3.3341795718033405,0.853453734548364,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-04,36.62,78.0,2.03136732139217,4.494221714937924,-0.03548712909127079,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-05,35.978,100.0,-0.9844225608763638,0.6743710999804114,-1.7531403604587548,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-06,35.631,90.0,0.24877127341710026,1.7069620072503038,-0.9644782922897362,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-07,37.501,102.0,-2.2743865672815327,5.824420803115388,5.248238893098699,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-08,37.79,97.0,-1.1946848317324896,3.3558515439105014,0.7706461161035746,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-09,37.627,91.0,0.6182630747988546,3.590011838229227,-0.43133103995765204,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-10,37.266,102.0,-1.9805169447347943,1.7279502088280936,-0.9594174396045504,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-11,37.702,97.0,-1.0754127358064023,2.9546695794647757,1.1699672623839423,True,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-12,37.387,79.0,3.91829503953655,3.9162821724387094,-0.8354994430003654,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-13,37.652,81.0,4.1086119151477,5.672027167354273,0.7088025249418263,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-14,37.379,79.0,4.0268010109751895,-0.32532465800911947,-0.7250610857325062,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-15,37.543,100.0,-2.28489659183801,-0.6536120666843077,0.4387490302041293,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-16,37.342,101.0,-2.186134799058297,-0.7574348207404356,-0.535386090616095,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-17,38.003,74.0,12.446273759122592,1.977674019213229,1.7701247924588972,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-18,37.888,77.0,9.704247783901536,0.4933425282478382,-0.30260768886667366,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-19,37.375,94.0,-0.06571219843051707,-0.03209671811057441,-1.3539907094594545,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-20,37.166,92.0,0.596427251275575,-1.2907680866886333,-0.5591973244147243,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-21,37.059,105.0,-3.390302213039638,-0.856095668690977,-0.28789754076306123,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-22,33.135,187.0,-7.125514749648963,-11.741203420078314,-10.588521007042823,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-23,34.286,123.0,-2.699159844308982,-8.183814471640504,3.4736683265429407,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-24,34.942,99.0,-0.23830962915511975,-8.054627266268453,1.9133173890217545,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-25,34.889,99.0,-0.2220887135870881,-7.915434966216204,-0.1516799267357257,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-26,34.933,120.0,-2.93808972496413,-6.533779264214047,0.12611424804378724,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-27,35.51,106.0,-1.3622408809959397,-4.455685303772262,1.651733318066007,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-28,35.074,99.0,-0.10288834928525306,-5.356323700045872,-1.2278231484088988,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-29,35.897,118.0,-4.081583875756111,8.335596800965748,2.346467468780294,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-30,37.015,119.0,-12.83369997298458,7.959517004024964,3.1144663899490266,False,AWP | Neo-Noir (Factory New)
October 2021,"866,030","-83,787",-8.8%,-,-,"662,355",2021-10,2021-10-31,36.63,96.0,1.6332419375897687,4.830862572262613,-1.0401188707280777,False,AWP | Neo-Noir (Factory New)
September 2021,"949,817","+145,684",+18.1%,-,-,"728,816",2021-09,2021-09-01,40.458,69.0,3.203249543045022,3.83164378288206,-3.9572700296735945,False,AWP | Neo-Noir (Factory New)
September 2021,"949,817","+145,684",+18.1%,-,-,"728,816",2021-09,2021-09-02,40.703,80.0,0.2925626008801516,4.115721082519061,0.6055662662514325,False,AWP | Neo-Noir (Factory New)
September 2021,"949,817","+145,684",+18.1%,-,-,"728,816",2021-09,2021-09-03,41.66,88.0,-5.616396242875886,4.215134459036886,2.3511780458442706,False,AWP | Neo-Noir (Factory New)
September 2021,"949,817","+145,684",+18.1%,-,-,"728,816",2021-09,2021-09-04,41.302,84.0,-1.4508833345970438,3.283402935807353,-0.8593374939990326,False,AWP | Neo-Noir (Factory New)
September 2021,"949,817","+145,684",+18.1%,-,-,"728,816",2021-09,2021-09-05,41.503,89.0,-5.1696751115391395,2.603213844252156,0.48665924168321273,False,AWP | Neo-Noir (Factory New)
September 2021,"949,817","+145,684",+18.1%,-,-,"728,816",2021-09,2021-09-06,41.311,71.0,5.9825624310495575,2.5086848635235803,-0.46261716020528676,True,AWP | Neo-Noir (Factory New)
September 2021,"949,817","+145,684",+18.1%,-,-,"728,816",2021-09,2021-09-07,40.747,78.0,1.1663411808304172,-3.271216617210683,-1.3652538064922177,False,AWP | Neo-Noir (Factory New)
September 2021,"949,817","+145,684",+18.1%,-,-,"728,816",2021-09,2021-09-08,40.66,75.0,2.048372827694433,0.4992832072766775,-0.21351265123813606,False,AWP | Neo-Noir (Factory New)
September 2021,"949,817","+145,684",+18.1%,-,-,"728,816",2021-09,2021-09-09,40.153,73.0,2.0028951961381716,-1.3512517504852326,-1.2469257255287702,False,AWP | Neo-Noir (Factory New)
September 2021,"949,817","+145,684",+18.1%,-,-,"728,816",2021-09,2021-09-10,40.143,98.0,-4.65812079983338,-3.6413826212193854,-0.02490473937189752,False,AWP | Neo-Noir (Factory New)
September 2021,"949,817","+145,684",+18.1%,-,-,"728,816",2021-09,2021-09-11,40.943,65.0,7.113695088332616,-0.8692073023098199,1.9928754701940492,False,AWP | Neo-Noir (Factory New)
September 2021,"949,817","+145,684",+18.1%,-,-,"728,816",2021-09,2021-09-12,41.545,92.0,-10.639987990886924,0.10119750379491022,1.4703368097110714,False,AWP | Neo-Noir (Factory New)
